buy,0,214,4,193,-1814,
buy,0,215,2,334,-1709,
buy,0,216,2,441,-1923,
buy,0,217,4,239,-1996,
buy,0,218,4,219,-1916,
buy,0,219,7,128,-1939,
buy,0,220,7,134,-1983,
buy,0,221,2,382,-1805,
buy,0,222,10,94,-1984,
buy,0,223,4,209,-1878,
buy,0,224,1,591,-1631,
buy,0,225,2,388,-1817,
buy,0,226,1,509,-1549,
buy,0,87,6,139,-1878,
buy,0,228,1,557,-1597,
buy,0,229,2,442,-1924,
buy,0,230,2,332,-1705,
buy,0,231,5,188,-1982,
buy,0,232,2,380,-1800,
buy,0,233,3,262,-1826,
buy,0,234,4,194,-1818,
buy,0,235,2,334,-1708,
buy,0,236,2,446,-1932,
buy,0,237,3,243,-1771,
buy,0,238,4,219,-1918,
buy,0,239,7,127,-1929,
buy,0,240,7,129,-1948,
buy,0,241,2,384,-1809,
buy,0,242,10,91,-1955,
buy,0,243,4,207,-1871,
buy,0,244,1,593,-1633,
buy,0,245,2,377,-1795,
buy,0,246,1,511,-1551,
buy,0,247,6,139,-1877,
buy,0,248,1,559,-1599,
buy,0,249,2,443,-1927,
buy,0,250,2,329,-1698,
buy,0,251,5,184,-1961,
buy,0,252,2,381,-1803,
buy,0,253,3,261,-1824,
buy,0,254,5,191,-1998,
buy,0,255,2,336,-1713,
buy,0,256,2,446,-1933,
buy,0,257,4,239,-1998,
buy,0,258,4,219,-1918,
buy,0,259,7,127,-1932,
buy,0,260,7,125,-1921,
buy,0,261,2,384,-1808,
buy,0,262,11,84,-1970,
buy,0,263,4,206,-1867,
buy,0,264,1,592,-1632,
buy,0,265,2,380,-1801,
buy,0,266,1,509,-1549,
buy,0,87,6,139,-1878,
buy,0,268,1,559,-1599,
buy,0,269,2,444,-1929,
buy,0,270,2,330,-1700,
buy,0,271,5,183,-1955,
buy,0,272,2,384,-1808,
buy,0,273,3,261,-1825,
buy,0,274,5,190,-1991,
buy,0,275,2,332,-1704,
buy,0,276,2,447,-1934,
buy,0,277,4,237,-1989,
buy,0,278,4,219,-1918,
buy,0,279,7,127,-1933,
buy,0,280,7,123,-1903,
buy,0,281,2,388,-1817,
buy,0,282,11,84,-1968,
buy,0,283,4,206,-1866,
buy,0,284,1,591,-1631,
buy,0,285,2,381,-1803,
buy,0,286,1,508,-1548,
buy,0,287,6,140,-1881,
buy,0,288,1,557,-1597,
buy,0,289,2,443,-1926,
buy,0,290,2,328,-1696,
buy,0,291,5,188,-1982,
buy,0,292,2,381,-1802,
buy,0,293,3,261,-1825,
buy,0,294,4,202,-1850,
buy,0,295,2,337,-1714,
buy,0,296,2,448,-1936,
buy,0,297,4,236,-1987,
buy,0,198,4,219,-1917,
buy,0,299,7,128,-1936,
buy,0,300,7,126,-1923,
buy,0,301,2,395,-1831,
buy,0,302,10,87,-1916,
buy,0,303,4,209,-1877,
buy,0,304,1,591,-1631,
buy,0,305,2,382,-1804,
buy,0,306,1,506,-1546,
buy,0,307,6,139,-1877,
buy,0,308,1,558,-1598,
buy,0,309,2,443,-1926,
buy,0,310,2,321,-1683,
buy,0,311,5,186,-1970,
buy,0,312,2,388,-1816,
buy,0,313,3,261,-1825,
buy,0,314,4,198,-1835,
buy,0,315,2,336,-1713,
buy,0,316,2,448,-1937,
buy,0,317,4,235,-1983,
buy,0,318,4,219,-1919,
buy,0,319,7,128,-1939,
buy,0,320,7,124,-1913,
buy,0,321,2,403,-1847,
buy,0,322,11,85,-1977,
buy,0,323,4,210,-1882,
buy,0,324,1,590,-1630,
buy,0,325,2,381,-1802,
buy,0,326,1,505,-1545,
buy,0,327,6,138,-1871,
buy,0,248,1,559,-1599,
buy,0,329,2,442,-1924,
buy,0,330,2,326,-1693,
buy,0,331,5,181,-1949,
buy,0,332,2,382,-1804,
buy,0,333,3,260,-1821,
buy,0,334,4,204,-1856,
buy,0,335,2,337,-1715,
buy,0,336,2,447,-1935,
buy,0,337,4,235,-1981,
buy,0,338,4,219,-1919,
buy,0,339,7,129,-1944,
buy,0,340,7,121,-1891,
buy,0,341,2,405,-1851,
buy,0,342,11,87,-1997,
buy,0,343,4,212,-1891,
buy,0,344,1,591,-1631,
buy,0,345,2,389,-1818,
buy,0,346,1,501,-1541,
buy,0,347,6,139,-1876,
buy,0,348,1,560,-1600,
buy,0,349,2,442,-1924,
buy,0,350,2,325,-1691,
buy,0,351,5,175,-1916,
buy,0,352,2,380,-1800,
buy,0,353,3,262,-1826,
buy,0,354,4,211,-1884,
buy,0,355,2,337,-1715,
buy,0,356,2,447,-1935,
buy,0,357,4,233,-1973,
buy,0,358,4,219,-1919,
buy,0,359,7,130,-1951,
buy,0,360,8,112,-1938,
buy,0,361,2,410,-1860,
buy,0,362,10,88,-1924,
buy,0,363,4,212,-1889,
buy,0,364,1,590,-1630,
buy,0,365,2,387,-1814,
buy,0,366,1,506,-1546,
buy,0,27,6,140,-1880,
buy,0,368,1,561,-1601,
buy,0,369,2,442,-1924,
buy,0,370,2,325,-1690,
buy,0,371,5,177,-1925,
buy,0,372,2,380,-1801,
buy,0,373,3,261,-1824,
buy,0,374,4,208,-1872,
buy,0,375,2,338,-1717,
buy,0,376,2,446,-1932,
buy,0,377,4,232,-1969,
buy,0,378,4,219,-1919,
buy,0,379,7,129,-1948,
buy,0,380,8,114,-1953,
buy,0,381,2,411,-1862,
buy,0,382,11,81,-1936,
buy,0,383,4,212,-1889,
buy,0,384,1,592,-1632,
buy,0,385,2,383,-1806,
buy,0,386,1,508,-1548,
buy,0,387,6,140,-1881,
buy,0,388,1,561,-1601,
buy,0,389,2,441,-1923,
buy,0,390,2,324,-1688,
buy,0,391,5,178,-1932,
buy,0,392,2,384,-1809,
buy,0,393,3,261,-1823,
buy,0,394,4,207,-1871,
buy,0,395,2,333,-1706,
buy,0,396,2,452,-1945,
buy,0,397,4,229,-1959,
buy,0,398,4,220,-1920,
buy,0,399,7,129,-1944,
buy,0,400,8,108,-1908,
buy,0,401,2,407,-1855,
buy,0,402,11,84,-1972,
buy,0,403,4,215,-1900,
buy,0,404,1,593,-1633,
buy,0,181,2,380,-1801,
buy,0,406,1,512,-1552,
buy,0,407,6,140,-1881,
buy,0,408,1,560,-1600,
buy,0,409,2,440,-1920,
buy,0,410,2,322,-1684,
buy,0,411,5,180,-1941,
buy,0,412,2,381,-1802,
buy,0,413,3,261,-1824,
buy,0,414,4,204,-1858,
buy,0,415,2,332,-1705,
buy,0,416,2,458,-1956,
buy,0,417,4,231,-1964,
buy,0,418,4,219,-1919,
buy,0,419,7,129,-1947,
buy,0,420,10,94,-1988,
buy,0,421,2,412,-1864,
buy,0,422,12,79,-1988,
buy,0,423,4,215,-1901,
buy,0,424,1,594,-1634,
buy,0,425,2,381,-1802,
buy,0,426,1,512,-1552,
buy,0,427,6,141,-1886,
buy,0,428,1,562,-1602,
buy,0,429,2,440,-1921,
buy,0,430,2,320,-1681,
buy,0,431,5,178,-1932,
buy,0,432,2,380,-1801,
buy,0,433,3,264,-1834,
buy,0,434,4,203,-1852,
buy,0,435,2,329,-1698,
buy,0,436,2,463,-1966,
buy,0,437,4,229,-1958,
buy,0,378,4,219,-1919,
buy,0,439,7,129,-1944,
buy,0,440,10,89,-1932,
buy,0,441,2,416,-1873,
buy,0,442,12,77,-1967,
buy,0,443,4,215,-1903,
buy,0,444,1,594,-1634,
buy,0,445,2,379,-1798,
buy,0,406,1,512,-1552,
buy,0,447,6,141,-1886,
buy,0,448,1,565,-1605,
buy,0,409,2,440,-1920,
buy,0,450,3,318,-1996,
buy,0,451,5,172,-1901,
buy,0,452,2,379,-1799,
buy,0,453,3,264,-1834,
buy,0,454,4,203,-1853,
buy,0,455,2,326,-1692,
buy,0,456,2,468,-1977,
buy,0,457,4,226,-1946,
buy,0,458,4,219,-1917,
buy,0,459,7,128,-1942,
buy,0,460,10,92,-1967,
buy,0,461,2,422,-1885,
buy,0,462,13,70,-1951,
buy,0,463,4,214,-1899,
buy,0,464,1,596,-1636,
buy,0,465,2,378,-1796,
buy,0,466,1,510,-1550,
buy,0,467,6,140,-1882,
buy,0,468,1,562,-1602,
buy,0,409,2,440,-1920,
buy,0,470,3,318,-1996,
buy,0,471,5,167,-1877,
buy,0,472,2,379,-1798,
buy,0,473,3,265,-1836,
buy,0,474,4,201,-1845,
buy,0,475,2,322,-1684,
buy,0,476,2,466,-1973,
buy,0,477,4,228,-1955,
buy,0,478,4,219,-1918,
buy,0,479,7,128,-1942,
buy,0,480,9,102,-1958,
buy,0,481,2,430,-1901,
buy,0,482,12,75,-1940,
buy,0,483,4,212,-1891,
buy,0,484,1,597,-1637,
buy,0,485,2,381,-1802,
buy,0,486,1,510,-1550,
buy,0,487,6,140,-1882,
buy,0,488,1,563,-1603,
buy,0,489,2,438,-1917,
buy,0,490,3,316,-1988,
buy,0,491,5,167,-1879,
buy,0,492,2,374,-1789,
buy,0,493,3,265,-1837,
buy,0,494,4,194,-1819,
buy,0,495,3,318,-1994,
buy,0,496,2,468,-1976,
buy,0,497,4,229,-1957,
buy,0,498,4,219,-1918,
buy,0,499,7,129,-1944,
buy,0,500,9,99,-1937,
buy,0,501,2,438,-1917,
buy,0,502,12,77,-1971,
buy,0,503,4,214,-1897,
buy,0,504,1,597,-1637,
buy,0,505,2,381,-1802,
buy,0,506,1,509,-1549,
buy,0,507,6,140,-1882,
buy,0,508,1,562,-1602,
buy,0,509,2,438,-1916,
buy,0,510,3,308,-1965,
buy,0,511,5,164,-1863,
buy,0,512,2,368,-1776,
buy,0,513,3,265,-1836,
buy,0,514,4,194,-1817,
buy,0,515,3,313,-1981,
buy,0,516,2,469,-1978,
buy,0,517,4,229,-1958,
buy,0,518,4,219,-1918,
buy,0,519,7,129,-1944,
buy,0,520,10,89,-1934,
buy,0,521,2,436,-1913,
buy,0,522,11,80,-1920,
buy,0,523,4,213,-1895,
buy,0,524,1,595,-1635,
buy,0,525,2,378,-1797,
buy,0,526,1,511,-1551,
buy,0,527,6,140,-1883,
buy,0,528,1,562,-1602,
buy,0,529,2,436,-1912,
buy,0,530,3,310,-1970,
buy,0,531,5,160,-1842,
buy,0,532,2,362,-1764,
buy,0,533,3,268,-1846,
buy,0,534,4,196,-1827,
buy,0,535,3,306,-1958,
buy,0,536,2,467,-1975,
buy,0,537,4,224,-1938,
buy,0,418,4,219,-1919,
buy,0,539,7,128,-1939,
buy,0,540,10,93,-1973,
buy,0,541,2,440,-1921,
buy,0,542,10,90,-1947,
buy,0,543,4,215,-1903,
buy,0,544,1,596,-1636,
buy,0,545,2,378,-1796,
buy,0,546,1,507,-1547,
buy,0,547,6,140,-1883,
buy,0,548,1,563,-1603,
buy,0,549,2,436,-1912,
buy,0,550,3,303,-1950,
buy,0,551,6,150,-1942,
buy,0,552,2,366,-1772,
buy,0,553,3,267,-1842,
buy,0,554,4,196,-1826,
buy,0,555,3,301,-1945,
buy,0,556,2,469,-1979,
buy,0,557,4,225,-1941,
buy,0,558,4,219,-1919,
buy,0,559,7,127,-1932,
buy,0,560,9,98,-1930,
buy,0,561,2,442,-1925,
buy,0,562,10,90,-1946,
buy,0,563,4,215,-1901,
buy,0,564,1,597,-1637,
buy,0,565,2,380,-1800,
buy,0,566,1,506,-1546,
buy,0,567,6,140,-1881,
buy,0,568,1,564,-1604,
buy,0,569,2,436,-1913,
buy,0,570,3,303,-1949,
buy,0,571,6,153,-1960,
buy,0,572,2,370,-1780,
buy,0,573,3,268,-1844,
buy,0,574,4,198,-1834,
buy,0,575,3,303,-1950,
buy,0,576,2,471,-1982,
buy,0,577,4,225,-1943,
buy,0,578,4,219,-1918,
buy,0,579,7,128,-1939,
buy,0,580,9,99,-1936,
buy,0,581,2,445,-1930,
buy,0,582,11,84,-1972,
buy,0,583,4,214,-1899,
buy,0,584,1,599,-1639,
buy,0,585,2,384,-1809,
buy,0,586,1,509,-1549,
buy,0,587,6,139,-1879,
buy,0,588,1,565,-1605,
buy,0,589,2,436,-1913,
buy,0,590,3,305,-1956,
buy,0,591,6,152,-1956,
buy,0,592,2,375,-1790,
buy,0,593,3,269,-1847,
buy,0,594,4,209,-1876,
buy,0,595,3,304,-1952,
buy,0,596,2,479,-1999,
buy,0,597,4,226,-1946,
buy,0,598,4,219,-1918,
buy,0,479,7,128,-1942,
buy,0,600,9,101,-1954,
buy,0,601,2,447,-1935,
buy,0,602,10,95,-1991,
buy,0,603,4,214,-1899,
buy,0,604,1,601,-1641,
buy,0,605,2,386,-1812,
buy,0,606,1,510,-1550,
buy,0,607,6,139,-1879,
buy,0,608,1,565,-1605,
buy,0,609,2,436,-1913,
buy,0,610,3,301,-1945,
buy,0,611,6,156,-1978,
buy,0,612,2,377,-1794,
buy,0,613,3,270,-1850,
buy,0,614,4,209,-1877,
buy,0,615,3,306,-1960,
buy,0,616,1,480,-1520,
buy,0,617,4,226,-1945,
buy,0,618,4,219,-1918,
buy,0,619,7,127,-1935,
buy,0,620,9,101,-1952,
buy,0,621,2,444,-1929,
buy,0,622,10,95,-1999,
buy,0,623,4,215,-1902,
buy,0,624,1,601,-1641,
buy,0,625,2,387,-1815,
buy,0,626,1,513,-1553,
buy,0,627,6,140,-1881,
buy,0,628,1,564,-1604,
buy,0,629,2,435,-1911,
buy,0,630,3,300,-1942,
buy,0,631,6,154,-1968,
buy,0,632,2,377,-1795,
buy,0,633,3,269,-1847,
buy,0,634,4,206,-1867,
buy,0,635,3,311,-1975,
buy,0,636,2,477,-1995,
buy,0,637,4,229,-1956,
buy,0,638,4,219,-1919,
buy,0,639,7,127,-1933,
buy,0,640,10,93,-1971,
buy,0,641,2,443,-1927,
buy,0,642,10,93,-1977,
buy,0,623,4,215,-1902,
buy,0,644,1,604,-1644,
buy,0,645,2,392,-1824,
buy,0,646,1,515,-1555,
buy,0,647,6,139,-1877,
buy,0,648,1,563,-1603,
buy,0,649,2,435,-1910,
buy,0,650,3,300,-1940,
buy,0,651,6,156,-1980,
buy,0,652,2,373,-1786,
buy,0,653,3,270,-1850,
buy,0,654,4,213,-1895,
buy,0,655,3,319,-1997,
buy,0,656,2,478,-1997,
buy,0,657,4,223,-1933,
buy,0,658,4,220,-1921,
buy,0,659,7,127,-1931,
buy,0,660,9,96,-1908,
buy,0,661,2,444,-1928,
buy,0,662,10,90,-1947,
buy,0,663,4,215,-1903,
buy,0,664,1,603,-1643,
buy,0,665,2,393,-1826,
buy,0,666,1,513,-1553,
buy,0,667,6,139,-1878,
buy,0,668,1,562,-1602,
buy,0,669,2,435,-1911,
buy,0,670,3,300,-1941,
buy,0,671,6,149,-1938,
buy,0,672,2,372,-1785,
buy,0,673,3,270,-1851,
buy,0,674,4,207,-1871,
buy,0,675,2,320,-1680,
buy,0,676,1,482,-1522,
buy,0,677,4,221,-1926,
buy,0,678,4,220,-1921,
buy,0,679,7,127,-1931,
buy,0,680,9,100,-1940,
buy,0,681,2,443,-1926,
buy,0,682,11,87,-1999,
buy,0,683,4,214,-1899,
buy,0,684,1,607,-1647,
buy,0,685,2,393,-1827,
buy,0,686,1,511,-1551,
buy,0,687,6,139,-1876,
buy,0,688,1,562,-1602,
buy,0,689,2,435,-1910,
buy,0,690,3,296,-1929,
buy,0,691,6,152,-1954,
buy,0,692,2,376,-1793,
buy,0,693,3,273,-1859,
buy,0,694,4,210,-1883,
buy,0,695,2,329,-1698,
buy,0,696,1,485,-1525,
buy,0,697,4,218,-1913,
buy,0,698,4,220,-1921,
buy,0,699,7,126,-1926,
buy,0,700,9,101,-1951,
buy,0,701,2,448,-1937,
buy,0,702,11,83,-1962,
buy,0,703,4,216,-1904,
buy,0,704,1,608,-1648,
buy,0,705,2,389,-1819,
buy,0,706,1,507,-1547,
buy,0,707,6,139,-1874,
buy,0,708,1,563,-1603,
buy,0,709,2,434,-1909,
buy,0,710,3,301,-1945,
buy,0,711,6,158,-1990,
buy,0,712,2,380,-1800,
buy,0,713,3,274,-1862,
buy,0,714,4,210,-1883,
buy,0,715,2,324,-1688,
buy,0,716,1,489,-1529,
buy,0,717,4,217,-1909,
buy,0,718,4,220,-1921,
buy,0,719,7,126,-1924,
buy,0,720,10,92,-1967,
buy,0,721,2,452,-1945,
buy,0,722,11,83,-1963,
buy,0,723,4,218,-1912,
buy,0,724,1,609,-1649,
buy,0,625,2,387,-1815,
buy,0,726,1,507,-1547,
buy,0,727,6,139,-1875,
buy,0,728,1,562,-1602,
buy,0,729,2,434,-1908,
buy,0,730,3,310,-1970,
buy,0,731,6,158,-1989,
buy,0,732,2,375,-1791,
buy,0,733,3,275,-1866,
buy,0,734,4,203,-1854,
buy,0,735,2,325,-1691,
buy,0,736,1,492,-1532,
buy,0,737,4,217,-1911,
buy,0,738,4,220,-1922,
buy,0,739,7,126,-1927,
buy,0,740,9,97,-1920,
buy,0,741,2,457,-1955,
buy,0,742,11,81,-1939,
buy,0,743,4,216,-1905,
buy,0,744,1,610,-1650,
buy,0,745,2,396,-1832,
buy,0,746,1,509,-1549,
buy,0,747,6,139,-1874,
buy,0,748,1,563,-1603,
buy,0,749,2,433,-1907,
buy,0,750,2,320,-1680,
buy,0,751,6,153,-1962,
buy,0,752,2,372,-1784,
buy,0,753,3,276,-1869,
buy,0,754,4,205,-1862,
buy,0,755,3,318,-1994,
buy,0,756,1,498,-1538,
buy,0,757,4,216,-1905,
buy,0,758,4,220,-1921,
buy,0,759,7,127,-1931,
buy,0,760,9,97,-1913,
buy,0,761,2,459,-1959,
buy,0,762,11,85,-1984,
buy,0,763,4,216,-1906,
buy,0,764,1,611,-1651,
buy,0,765,2,398,-1836,
buy,0,766,1,510,-1550,
buy,0,767,6,139,-1875,
buy,0,768,1,561,-1601,
buy,0,769,2,434,-1908,
buy,0,770,3,316,-1990,
buy,0,771,6,153,-1959,
buy,0,772,2,360,-1760,
buy,0,773,3,278,-1875,
buy,0,774,4,203,-1852,
buy,0,775,2,321,-1683,
buy,0,776,1,499,-1539,
buy,0,777,4,215,-1901,
buy,0,778,4,220,-1922,
buy,0,779,7,127,-1930,
buy,0,780,10,95,-1990,
buy,0,781,2,457,-1954,
buy,0,262,11,84,-1970,
buy,0,783,4,215,-1902,
buy,0,784,1,612,-1652,
buy,0,785,2,403,-1846,
buy,0,786,1,514,-1554,
buy,0,787,6,140,-1880,
buy,0,788,1,561,-1601,
buy,0,789,2,432,-1905,
buy,0,790,3,315,-1985,
buy,0,791,6,144,-1904,
buy,0,792,2,362,-1764,
buy,0,793,3,277,-1873,
buy,0,794,4,205,-1860,
buy,0,795,2,322,-1685,
buy,0,796,1,497,-1537,
buy,0,797,4,211,-1885,
buy,0,798,4,220,-1921,
buy,0,799,7,127,-1933,
buy,0,800,10,93,-1977,
buy,0,801,2,457,-1954,
buy,0,802,11,82,-1952,
buy,0,803,4,215,-1903,
buy,0,804,1,611,-1651,
buy,0,805,2,404,-1849,
buy,0,806,1,514,-1554,
buy,0,807,6,140,-1883,
buy,0,808,1,563,-1603,
buy,0,809,2,433,-1906,
buy,0,810,3,308,-1964,
buy,0,811,6,151,-1950,
buy,0,812,2,369,-1779,
buy,0,813,3,278,-1875,
buy,0,814,4,197,-1829,
buy,0,815,3,319,-1998,
buy,0,816,1,499,-1539,
buy,0,817,4,211,-1884,
buy,0,818,4,220,-1922,
buy,0,179,7,127,-1935,
buy,0,820,8,108,-1905,
buy,0,821,2,459,-1958,
buy,0,822,12,79,-1990,
buy,0,823,4,214,-1898,
buy,0,824,1,613,-1653,
buy,0,825,2,409,-1858,
buy,0,826,1,512,-1552,
buy,0,827,6,140,-1881,
buy,0,828,1,561,-1601,
buy,0,829,2,432,-1905,
buy,0,830,3,311,-1973,
buy,0,831,6,152,-1957,
buy,0,832,2,365,-1770,
buy,0,833,3,277,-1872,
buy,0,834,4,199,-1839,
buy,0,835,2,327,-1694,
buy,0,836,1,496,-1536,
buy,0,837,4,207,-1869,
buy,0,838,4,220,-1922,
buy,0,839,7,127,-1932,
buy,0,840,9,105,-1991,
buy,0,841,2,464,-1969,
buy,0,842,12,78,-1984,
buy,0,843,4,213,-1892,
buy,0,844,1,614,-1654,
buy,0,845,2,413,-1866,
buy,0,846,1,517,-1557,
buy,0,847,6,140,-1883,
buy,0,848,1,561,-1601,
buy,0,849,2,433,-1907,
buy,0,850,3,310,-1971,
buy,0,851,6,157,-1987,
buy,0,852,2,355,-1751,
buy,0,853,3,276,-1868,
buy,0,854,4,198,-1832,
buy,0,250,2,329,-1698,
buy,0,856,1,498,-1538,
buy,0,454,4,203,-1853,
buy,0,858,4,220,-1922,
buy,0,859,7,128,-1937,
buy,0,860,8,115,-1965,
buy,0,861,2,464,-1968,
buy,0,862,11,80,-1920,
buy,0,863,4,213,-1892,
buy,0,864,1,613,-1653,
buy,0,865,2,418,-1876,
buy,0,866,1,515,-1555,
buy,0,627,6,140,-1881,
buy,0,868,1,561,-1601,
buy,0,869,2,433,-1906,
buy,0,870,3,309,-1968,
buy,0,871,5,165,-1869,
buy,0,872,2,360,-1760,
